Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","528","Netherlands (Kingdom of the)","57","Gross Production Value (current thousand US$)","01214","Lettuce and chicory","2021","2021","1000 USD","727919","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands (Kingdom of the)","57","Gross Production Value (current thousand US$)","01270","Mushrooms and truffles","2021","2021","1000 USD","455963","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands (Kingdom of the)","57","Gross Production Value (current thousand US$)","01253.02","Onions and shallots, dry (excluding dehydrated)","2021","2021","1000 USD","307896","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands (Kingdom of the)","57","Gross Production Value (current thousand US$)","01342.01","Pears","2021","2021","1000 USD","271087","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands (Kingdom of the)","57","Gross Production Value (current thousand US$)","01510","Potatoes","2021","2021","1000 USD","1062261","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands (Kingdom of the)","57","Gross Production Value (current thousand US$)","01443","Rape or colza seed","2021","2021","1000 USD","2429","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands (Kingdom of the)","57","Gross Production Value (current thousand US$)","02211","Raw milk of cattle","2021","2021","1000 USD","5694366","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands (Kingdom of the)","57","Gross Production Value (current thousand US$)","02292","Raw milk of goats","2021","2021","1000 USD","315385","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands (Kingdom of the)","57","Gross Production Value (current thousand US$)","01354","Strawberries","2021","2021","1000 USD","450146","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands (Kingdom of the)","57","Gross Production Value (current thousand US$)","01801","Sugar beet","2021","2021","1000 USD","219438","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands (Kingdom of the)","57","Gross Production Value (current thousand US$)","01234","Tomatoes","2021","2021","1000 USD","816348","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands (Kingdom of the)","57","Gross Production Value (current thousand US$)","01191","Triticale","2021","2021","1000 USD","1567","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands (Kingdom of the)","57","Gross Production Value (current thousand US$)","0111","Wheat","2021","2021","1000 USD","263602","E","Estimated value"
"QV","Value of Agricultural Production","540","New Caledonia","57","Gross Production Value (current thousand US$)","01520.01","Cassava, fresh","2021","2021","1000 USD","4139","E","Estimated value"
"QV","Value of Agricultural Production","540","New Caledonia","57","Gross Production Value (current thousand US$)","01460","Coconuts, in shell","2021","2021","1000 USD","22036","E","Estimated value"
"QV","Value of Agricultural Production","540","New Caledonia","57","Gross Production Value (current thousand US$)","01233","Eggplants (aubergines)","2021","2021","1000 USD","411","E","Estimated value"
"QV","Value of Agricultural Production","540","New Caledonia","57","Gross Production Value (current thousand US$)","01322","Lemons and limes","2021","2021","1000 USD","4042","E","Estimated value"
"QV","Value of Agricultural Production","540","New Caledonia","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2021","2021","1000 USD","4522","E","Estimated value"
"QV","Value of Agricultural Production","540","New Caledonia","57","Gross Production Value (current thousand US$)","01316","Mangoes, guavas and mangosteens","2021","2021","1000 USD","4816","E","Estimated value"
"QV","Value of Agricultural Production","540","New Caledonia","57","Gross Production Value (current thousand US$)","01323","Oranges","2021","2021","1000 USD","4145","E","Estimated value"
"QV","Value of Agricultural Production","540","New Caledonia","57","Gross Production Value (current thousand US$)","01359.90","Other fruits, n.e.c.","2021","2021","1000 USD","39686","E","Estimated value"
"QV","Value of Agricultural Production","540","New Caledonia","57","Gross Production Value (current thousand US$)","01709.90","Other pulses n.e.c.","2021","2021","1000 USD","14","E","Estimated value"
"QV","Value of Agricultural Production","540","New Caledonia","57","Gross Production Value (current thousand US$)","01290.90","Other vegetables, fresh n.e.c.","2021","2021","1000 USD","23568","E","Estimated value"
"QV","Value of Agricultural Production","540","New Caledonia","57","Gross Production Value (current thousand US$)","01510","Potatoes","2021","2021","1000 USD","2326","E","Estimated value"
"QV","Value of Agricultural Production","540","New Caledonia","57","Gross Production Value (current thousand US$)","02211","Raw milk of cattle","2021","2021","1000 USD","626","E","Estimated value"
"QV","Value of Agricultural Production","540","New Caledonia","57","Gross Production Value (current thousand US$)","01530","Sweet potatoes","2021","2021","1000 USD","2423","E","Estimated value"
"QV","Value of Agricultural Production","540","New Caledonia","57","Gross Production Value (current thousand US$)","01550","Taro","2021","2021","1000 USD","2551","E","Estimated value"
"QV","Value of Agricultural Production","540","New Caledonia","57","Gross Production Value (current thousand US$)","01221","Watermelons","2021","2021","1000 USD","1109","E","Estimated value"
"QV","Value of Agricultural Production","540","New Caledonia","57","Gross Production Value (current thousand US$)","0111","Wheat","2021","2021","1000 USD","50","E","Estimated value"
"QV","Value of Agricultural Production","540","New Caledonia","57","Gross Production Value (current thousand US$)","01540","Yams","2021","2021","1000 USD","12839","E","Estimated value"
"QV","Value of Agricultural Production","554","New Zealand","57","Gross Production Value (current thousand US$)","0115","Barley","2021","2021","1000 USD","91277","E","Estimated value"
"QV","Value of Agricultural Production","554","New Zealand","57","Gross Production Value (current thousand US$)","21170.02","Game meat, fresh, chilled or frozen","2021","2021","1000 USD","36611","E","Estimated value"
"QV","Value of Agricultural Production","554","New Zealand","57","Gross Production Value (current thousand US$)","01352","Kiwi fruit","2021","2021","1000 USD","1202274","E","Estimated value"
"QV","Value of Agricultural Production","554","New Zealand","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2021","2021","1000 USD","64392","E","Estimated value"
"QV","Value of Agricultural Production","554","New Zealand","57","Gross Production Value (current thousand US$)","0117","Oats","2021","2021","1000 USD","7000","E","Estimated value"
"QV","Value of Agricultural Production","554","New Zealand","57","Gross Production Value (current thousand US$)","02211","Raw milk of cattle","2021","2021","1000 USD","8870345","E","Estimated value"
"QV","Value of Agricultural Production","554","New Zealand","57","Gross Production Value (current thousand US$)","02941","Shorn wool, greasy, including fleece-washed shorn wool","2021","2021","1000 USD","225959","E","Estimated value"
"QV","Value of Agricultural Production","554","New Zealand","57","Gross Production Value (current thousand US$)","0111","Wheat","2021","2021","1000 USD","136976","E","Estimated value"
"QV","Value of Agricultural Production","558","Nicaragua","57","Gross Production Value (current thousand US$)","01701","Beans, dry","2021","2021","1000 USD","190009","E","Estimated value"
"QV","Value of Agricultural Production","558","Nicaragua","57","Gross Production Value (current thousand US$)","01520.01","Cassava, fresh","2021","2021","1000 USD","52254","E","Estimated value"
"QV","Value of Agricultural Production","558","Nicaragua","57","Gross Production Value (current thousand US$)","01640","Cocoa beans","2021","2021","1000 USD","12567","E","Estimated value"
"QV","Value of Agricultural Production","558","Nicaragua","57","Gross Production Value (current thousand US$)","01610","Coffee, green","2021","2021","1000 USD","410586","E","Estimated value"
"QV","Value of Agricultural Production","558","Nicaragua","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2021","2021","1000 USD","124406","E","Estimated value"
"QV","Value of Agricultural Production","558","Nicaragua","57","Gross Production Value (current thousand US$)","01253.02","Onions and shallots, dry (excluding dehydrated)","2021","2021","1000 USD","14860","E","Estimated value"
"QV","Value of Agricultural Production","558","Nicaragua","57","Gross Production Value (current thousand US$)","01510","Potatoes","2021","2021","1000 USD","42216","E","Estimated value"
"QV","Value of Agricultural Production","558","Nicaragua","57","Gross Production Value (current thousand US$)","0114","Sorghum","2021","2021","1000 USD","19182","E","Estimated value"
"QV","Value of Agricultural Production","558","Nicaragua","57","Gross Production Value (current thousand US$)","01234","Tomatoes","2021","2021","1000 USD","44728","E","Estimated value"
"QV","Value of Agricultural Production","558","Nicaragua","57","Gross Production Value (current thousand US$)","01970","Unmanufactured tobacco","2021","2021","1000 USD","38131","E","Estimated value"
"QV","Value of Agricultural Production","558","Nicaragua","57","Gross Production Value (current thousand US$)","01591","Yautia","2021","2021","1000 USD","12140","E","Estimated value"
"QV","Value of Agricultural Production","807","North Macedonia","57","Gross Production Value (current thousand US$)","01341","Apples","2021","2021","1000 USD","29569","E","Estimated value"
"QV","Value of Agricultural Production","807","North Macedonia","57","Gross Production Value (current thousand US$)","01343","Apricots","2021","2021","1000 USD","3374","E","Estimated value"
"QV","Value of Agricultural Production","807","North Macedonia","57","Gross Production Value (current thousand US$)","0115","Barley","2021","2021","1000 USD","32261","E","Estimated value"
